state,date,ML,Low_90,High_90,Low_50,High_50
AN,2020-06-10 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
AN,2020-06-11 02:30:00+00:00,0.48,0.0,8.73,0.05,4.07
AN,2020-06-12 02:30:00+00:00,0.56,0.0,7.11,0.1,3.2800000000000002
AN,2020-06-13 02:30:00+00:00,0.61,0.0,6.16,0.12,2.86
AN,2020-06-14 02:30:00+00:00,0.65,0.0,5.55,0.18,2.64
AN,2020-06-15 02:30:00+00:00,0.6900000000000001,0.0,5.12,0.16,2.43
AN,2020-06-16 02:30:00+00:00,0.71,0.0,4.8,0.13,2.2600000000000002
AN,2020-06-17 02:30:00+00:00,0.73,0.0,4.55,0.2,2.21
AN,2020-06-18 02:30:00+00:00,0.74,0.0,4.34,0.19,2.11
AN,2020-06-19 02:30:00+00:00,0.75,0.0,4.18,0.16,2.0100000000000002
AN,2020-06-20 02:30:00+00:00,0.76,0.0,4.03,0.25,2.0300000000000002
AN,2020-06-21 02:30:00+00:00,0.77,0.0,3.91,0.2,1.93
AN,2020-06-22 02:30:00+00:00,0.77,0.0,3.81,0.16,1.85
AN,2020-06-23 02:30:00+00:00,1.28,0.0,4.07,0.33,2.2
AN,2020-06-24 02:30:00+00:00,1.78,0.0,4.16,0.67,2.61
AN,2020-06-25 02:30:00+00:00,2.05,0.03,4.14,0.96,2.86
AN,2020-06-26 02:30:00+00:00,2.16,0.17,4.12,1.1400000000000001,2.94
AN,2020-06-27 02:30:00+00:00,2.18,0.19,3.95,1.27,2.95
AN,2020-06-28 02:30:00+00:00,1.93,0.12,3.5500000000000003,1.0,2.5500000000000003
AN,2020-06-29 02:30:00+00:00,1.95,0.19,3.5,1.1500000000000001,2.62
AN,2020-06-30 02:30:00+00:00,1.77,0.16,3.24,1.03,2.41
AN,2020-07-01 02:30:00+00:00,1.6300000000000001,0.1,3.0100000000000002,0.84,2.16
AN,2020-07-02 02:30:00+00:00,1.52,0.05,2.83,0.73,2.0
AN,2020-07-03 02:30:00+00:00,1.42,0.04,2.71,0.64,1.87
AN,2020-07-04 02:30:00+00:00,1.34,0.03,2.61,0.61,1.8
AP,2020-03-30 16:00:00+00:00,0.0,0.0,10.81,0.0,6.01
AP,2020-03-31 15:00:00+00:00,2.84,0.15,5.25,1.54,3.88
AP,2020-04-01 03:30:00+00:00,1.84,0.02,3.56,0.92,2.56
AP,2020-04-01 14:00:00+00:00,1.9000000000000001,0.2,3.39,1.04,2.47
AP,2020-04-02 03:30:00+00:00,1.46,0.05,2.74,0.68,1.9100000000000001
AP,2020-04-02 12:30:00+00:00,1.32,0.08,2.5500000000000003,0.62,1.75
AP,2020-04-03 03:30:00+00:00,1.23,0.04,2.37,0.62,1.68
AP,2020-04-03 12:30:00+00:00,1.26,0.06,2.36,0.62,1.6600000000000001
AP,2020-04-04 03:30:00+00:00,1.08,0.0,2.14,0.48,1.46
AP,2020-04-04 12:30:00+00:00,1.1400000000000001,0.03,2.18,0.63,1.6
AP,2020-04-05 03:30:00+00:00,0.99,0.0,2.0300000000000002,0.43,1.36
AP,2020-04-05 12:30:00+00:00,1.33,0.16,2.38,0.76,1.74
AP,2020-04-06 03:30:00+00:00,1.33,0.18,2.36,0.74,1.7
AP,2020-04-06 12:30:00+00:00,1.4000000000000001,0.22,2.4,0.86,1.8
AP,2020-04-07 03:30:00+00:00,1.3,0.17,2.27,0.8200000000000001,1.73
AP,2020-04-07 12:30:00+00:00,1.23,0.12,2.16,0.66,1.56
AP,2020-04-08 02:30:00+00:00,1.02,0.03,1.93,0.5,1.36
AP,2020-04-08 11:30:00+00:00,0.9,0.0,1.83,0.38,1.22
AP,2020-04-09 02:30:00+00:00,0.64,0.0,1.6600000000000001,0.19,0.96
AP,2020-04-09 11:30:00+00:00,0.53,0.0,1.58,0.14,0.86
AP,2020-04-10 02:30:00+00:00,0.43,0.0,1.46,0.06,0.71
AP,2020-04-10 11:30:00+00:00,0.44,0.0,1.47,0.07,0.72
AP,2020-04-11 02:30:00+00:00,0.37,0.0,1.37,0.06,0.65
AP,2020-04-11 11:30:00+00:00,0.54,0.0,1.6300000000000001,0.16,0.88
AP,2020-04-12 02:30:00+00:00,0.68,0.0,1.81,0.28,1.09
AP,2020-04-12 11:30:00+00:00,0.78,0.0,1.9000000000000001,0.29,1.1500000000000001
AP,2020-04-13 02:30:00+00:00,1.06,0.05,2.15,0.56,1.5
AP,2020-04-13 11:30:00+00:00,1.12,0.07,2.18,0.54,1.49
AP,2020-04-14 02:30:00+00:00,1.25,0.14,2.3000000000000003,0.66,1.62
AP,2020-04-14 11:30:00+00:00,1.27,0.12,2.2600000000000002,0.72,1.6600000000000001
AP,2020-04-15 02:30:00+00:00,1.12,0.08,2.1,0.56,1.47
AP,2020-04-15 11:30:00+00:00,0.99,0.01,1.94,0.45,1.33
AP,2020-04-16 02:30:00+00:00,0.96,0.0,1.9100000000000001,0.45,1.32
AP,2020-04-16 11:30:00+00:00,0.67,0.0,1.72,0.26,1.05
AP,2020-04-17 02:30:00+00:00,0.76,0.0,1.8,0.27,1.1
AP,2020-04-17 11:30:00+00:00,0.77,0.0,1.81,0.29,1.12
AP,2020-04-18 02:30:00+00:00,0.6900000000000001,0.0,1.75,0.27,1.07
AP,2020-04-18 11:30:00+00:00,0.78,0.0,1.83,0.29,1.1300000000000001
AP,2020-04-19 02:30:00+00:00,1.22,0.12,2.23,0.7000000000000001,1.6300000000000001
AP,2020-04-19 11:30:00+00:00,1.31,0.19,2.31,0.81,1.73
AP,2020-04-20 02:30:00+00:00,1.6300000000000001,0.45,2.63,1.09,2.0
AP,2020-04-20 11:30:00+00:00,1.53,0.41000000000000003,2.49,1.01,1.8800000000000001
AP,2020-04-21 02:30:00+00:00,1.51,0.41000000000000003,2.43,1.02,1.86
AP,2020-04-21 11:30:00+00:00,1.22,0.2,2.1,0.71,1.53
AP,2020-04-22 02:30:00+00:00,1.16,0.14,2.0100000000000002,0.68,1.49
AP,2020-04-22 11:30:00+00:00,1.05,0.08,1.8900000000000001,0.5700000000000001,1.37
AP,2020-04-23 02:30:00+00:00,1.36,0.34,2.27,0.86,1.68
AP,2020-04-23 11:30:00+00:00,1.26,0.23,2.11,0.78,1.58
AP,2020-04-24 02:30:00+00:00,1.44,0.44,2.33,0.96,1.75
AP,2020-04-24 11:30:00+00:00,1.32,0.36,2.19,0.86,1.6300000000000001
AP,2020-04-25 02:30:00+00:00,1.32,0.36,2.17,0.86,1.62
AP,2020-04-25 11:30:00+00:00,1.01,0.12,1.8,0.54,1.28
AP,2020-04-26 02:30:00+00:00,1.08,0.15,1.8800000000000001,0.62,1.37
AP,2020-04-26 11:30:00+00:00,0.85,0.0,1.6,0.4,1.12
AP,2020-04-27 02:30:00+00:00,1.01,0.09,1.8,0.55,1.3
AP,2020-04-27 11:30:00+00:00,0.8300000000000001,0.0,1.6,0.4,1.12
AP,2020-04-28 02:30:00+00:00,1.1500000000000001,0.19,1.97,0.66,1.43
AP,2020-04-28 11:30:00+00:00,1.05,0.13,1.85,0.59,1.34
AP,2020-04-29 02:30:00+00:00,1.12,0.19,1.93,0.66,1.41
AP,2020-04-29 11:30:00+00:00,0.8300000000000001,0.0,1.58,0.4,1.11
AP,2020-04-30 02:30:00+00:00,0.9400000000000001,0.06,1.72,0.53,1.26
AP,2020-04-30 11:30:00+00:00,0.73,0.0,1.52,0.33,1.02
AP,2020-05-01 02:30:00+00:00,0.81,0.0,1.59,0.43,1.1400000000000001
AP,2020-05-01 11:30:00+00:00,0.62,0.0,1.45,0.28,0.9400000000000001
AP,2020-05-02 02:30:00+00:00,0.77,0.0,1.58,0.37,1.08
AP,2020-05-02 11:30:00+00:00,0.64,0.0,1.48,0.22,0.9
AP,2020-05-03 02:30:00+00:00,0.84,0.04,1.68,0.38,1.12
AP,2020-05-03 11:30:00+00:00,0.6900000000000001,0.0,1.53,0.27,0.97
AP,2020-05-04 02:30:00+00:00,0.9500000000000001,0.05,1.77,0.5,1.26
AP,2020-05-04 11:30:00+00:00,0.8300000000000001,0.01,1.6400000000000001,0.45,1.18
AP,2020-05-05 02:30:00+00:00,1.01,0.11,1.85,0.53,1.3
AP,2020-05-05 11:30:00+00:00,1.09,0.13,1.9100000000000001,0.64,1.41
AP,2020-05-06 02:30:00+00:00,1.3,0.32,2.15,0.86,1.6300000000000001
AP,2020-05-07 02:30:00+00:00,1.3,0.32,2.12,0.88,1.6300000000000001
AP,2020-05-08 02:30:00+00:00,1.43,0.51,2.2800000000000002,0.96,1.7
AP,2020-05-09 02:30:00+00:00,1.26,0.33,2.05,0.8200000000000001,1.54
AP,2020-05-10 02:30:00+00:00,1.3,0.42,2.12,0.88,1.59
AP,2020-05-11 02:30:00+00:00,1.18,0.3,1.96,0.76,1.46
AP,2020-05-12 02:30:00+00:00,1.2,0.31,1.97,0.76,1.46
AP,2020-05-13 02:30:00+00:00,1.36,0.45,2.12,0.9500000000000001,1.6400000000000001
AP,2020-05-14 02:30:00+00:00,1.42,0.56,2.19,1.04,1.71
AP,2020-05-15 02:30:00+00:00,1.3900000000000001,0.55,2.14,0.98,1.6400000000000001
AP,2020-05-16 02:30:00+00:00,1.33,0.51,2.07,0.99,1.6300000000000001
AP,2020-05-17 02:30:00+00:00,1.16,0.37,1.9000000000000001,0.78,1.42
AP,2020-05-18 02:30:00+00:00,1.08,0.26,1.78,0.6900000000000001,1.33
AP,2020-05-19 02:30:00+00:00,0.9500000000000001,0.17,1.6500000000000001,0.54,1.18
AP,2020-05-20 02:30:00+00:00,0.88,0.1,1.56,0.47000000000000003,1.11
AP,2020-05-21 02:30:00+00:00,0.89,0.1,1.58,0.54,1.18
AP,2020-05-22 02:30:00+00:00,0.87,0.11,1.58,0.52,1.16
AP,2020-05-23 02:30:00+00:00,1.41,0.58,2.17,1.01,1.67
AP,2020-05-24 02:30:00+00:00,1.7,0.91,2.42,1.35,1.97
AP,2020-05-25 02:30:00+00:00,1.72,0.98,2.41,1.37,1.96
AP,2020-05-26 02:30:00+00:00,1.58,0.85,2.23,1.24,1.81
AP,2020-05-27 02:30:00+00:00,1.3900000000000001,0.71,2.06,1.05,1.61
AP,2020-05-28 02:30:00+00:00,1.25,0.52,1.87,0.89,1.45
AP,2020-05-29 02:30:00+00:00,1.23,0.53,1.87,0.93,1.48
AP,2020-05-30 02:30:00+00:00,1.17,0.44,1.78,0.85,1.4000000000000001
AP,2020-05-31 02:30:00+00:00,1.34,0.62,1.95,0.99,1.54
AP,2020-06-01 02:30:00+00:00,1.43,0.76,2.05,1.1300000000000001,1.6600000000000001
AP,2020-06-02 02:30:00+00:00,1.32,0.64,1.9100000000000001,1.02,1.54
AP,2020-06-03 02:30:00+00:00,1.1500000000000001,0.48,1.74,0.84,1.36
AP,2020-06-04 02:30:00+00:00,1.24,0.55,1.81,0.91,1.43
AP,2020-06-05 02:30:00+00:00,1.32,0.65,1.8900000000000001,1.01,1.52
AP,2020-06-06 02:30:00+00:00,1.34,0.71,1.92,1.04,1.54
AP,2020-06-07 02:30:00+00:00,1.4000000000000001,0.77,1.96,1.11,1.6
AP,2020-06-08 02:30:00+00:00,1.41,0.8,1.96,1.11,1.59
AP,2020-06-09 02:30:00+00:00,1.35,0.75,1.8900000000000001,1.07,1.54
AP,2020-06-10 02:30:00+00:00,1.3900000000000001,0.81,1.93,1.1400000000000001,1.6
AP,2020-06-11 02:30:00+00:00,1.36,0.79,1.8900000000000001,1.06,1.52
AP,2020-06-12 02:30:00+00:00,1.33,0.74,1.83,1.05,1.5
AP,2020-06-13 02:30:00+00:00,1.43,0.85,1.92,1.16,1.6
AP,2020-06-14 02:30:00+00:00,1.52,0.96,2.0,1.25,1.68
AP,2020-06-15 02:30:00+00:00,1.48,0.9400000000000001,1.95,1.21,1.6300000000000001
AP,2020-06-16 02:30:00+00:00,1.58,1.07,2.05,1.31,1.72
AP,2020-06-17 02:30:00+00:00,1.61,1.11,2.06,1.3900000000000001,1.78
AP,2020-06-18 02:30:00+00:00,1.67,1.17,2.09,1.43,1.81
AP,2020-06-19 02:30:00+00:00,1.78,1.31,2.19,1.59,1.95
AP,2020-06-20 02:30:00+00:00,1.6300000000000001,1.18,2.0300000000000002,1.42,1.77
AP,2020-06-21 02:30:00+00:00,1.56,1.12,1.95,1.37,1.71
AP,2020-06-22 02:30:00+00:00,1.36,0.91,1.73,1.1300000000000001,1.47
AP,2020-06-23 02:30:00+00:00,1.18,0.75,1.56,0.9500000000000001,1.29
AP,2020-06-24 02:30:00+00:00,1.1500000000000001,0.71,1.52,0.92,1.26
AP,2020-06-25 02:30:00+00:00,1.29,0.86,1.6600000000000001,1.09,1.42
AP,2020-06-26 02:30:00+00:00,1.58,1.19,1.96,1.3800000000000001,1.7
AP,2020-06-27 02:30:00+00:00,1.71,1.32,2.06,1.5,1.81
AP,2020-06-28 02:30:00+00:00,1.61,1.24,1.95,1.41,1.71
AP,2020-06-29 02:30:00+00:00,1.45,1.07,1.77,1.27,1.56
AP,2020-06-30 02:30:00+00:00,1.21,0.84,1.53,1.01,1.3
AP,2020-07-01 02:30:00+00:00,1.09,0.72,1.41,0.89,1.18
AP,2020-07-02 02:30:00+00:00,1.03,0.66,1.35,0.8300000000000001,1.12
AP,2020-07-03 02:30:00+00:00,1.05,0.68,1.37,0.85,1.1400000000000001
AP,2020-07-04 02:30:00+00:00,1.18,0.8,1.49,1.02,1.3
AR,2020-07-02 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
AR,2020-07-03 02:30:00+00:00,3.62,0.76,6.1000000000000005,2.31,4.6000000000000005
AR,2020-07-04 02:30:00+00:00,3.39,1.41,5.16,2.47,4.0200000000000005
AS,2020-05-18 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
AS,2020-05-19 02:30:00+00:00,3.62,0.76,6.1000000000000005,2.31,4.6000000000000005
AS,2020-05-20 02:30:00+00:00,3.75,1.76,5.44,2.89,4.4
AS,2020-05-21 02:30:00+00:00,3.5,2.05,4.8100000000000005,2.92,4.05
AS,2020-05-22 02:30:00+00:00,3.09,1.87,4.14,2.56,3.49
AS,2020-05-23 02:30:00+00:00,3.0700000000000003,2.0300000000000002,3.97,2.59,3.39
AS,2020-05-24 02:30:00+00:00,2.81,1.9100000000000001,3.62,2.36,3.0700000000000003
AS,2020-05-25 02:30:00+00:00,2.75,1.93,3.48,2.36,3.0
AS,2020-05-26 02:30:00+00:00,2.45,1.71,3.14,2.1,2.69
AS,2020-05-27 02:30:00+00:00,2.25,1.54,2.89,1.9000000000000001,2.46
AS,2020-05-28 02:30:00+00:00,2.0100000000000002,1.31,2.61,1.73,2.2600000000000002
AS,2020-05-29 02:30:00+00:00,1.74,1.08,2.34,1.43,1.95
AS,2020-05-30 02:30:00+00:00,1.45,0.78,2.0300000000000002,1.18,1.69
AS,2020-05-31 02:30:00+00:00,1.27,0.6,1.85,1.01,1.52
AS,2020-06-01 02:30:00+00:00,1.1300000000000001,0.47000000000000003,1.72,0.8,1.32
AS,2020-06-02 02:30:00+00:00,1.36,0.7000000000000001,1.95,1.1,1.61
AS,2020-06-03 02:30:00+00:00,1.49,0.8300000000000001,2.05,1.19,1.69
AS,2020-06-04 02:30:00+00:00,1.7,1.08,2.25,1.43,1.9100000000000001
AS,2020-06-05 02:30:00+00:00,1.72,1.1300000000000001,2.25,1.46,1.92
AS,2020-06-06 02:30:00+00:00,1.56,0.97,2.06,1.28,1.73
AS,2020-06-07 02:30:00+00:00,1.28,0.7000000000000001,1.78,1.04,1.48
AS,2020-06-08 02:30:00+00:00,1.01,0.44,1.52,0.73,1.18
AS,2020-06-09 02:30:00+00:00,0.8300000000000001,0.24,1.33,0.58,1.03
AS,2020-06-10 02:30:00+00:00,0.86,0.28,1.3900000000000001,0.6,1.06
AS,2020-06-11 02:30:00+00:00,0.92,0.34,1.46,0.62,1.09
AS,2020-06-12 02:30:00+00:00,1.2,0.6,1.72,0.93,1.3900000000000001
AS,2020-06-13 02:30:00+00:00,1.2,0.61,1.71,0.9400000000000001,1.3900000000000001
AS,2020-06-14 02:30:00+00:00,1.17,0.61,1.69,0.88,1.33
AS,2020-06-15 02:30:00+00:00,1.1500000000000001,0.56,1.6400000000000001,0.91,1.35
AS,2020-06-16 02:30:00+00:00,0.97,0.38,1.46,0.74,1.18
AS,2020-06-17 02:30:00+00:00,0.86,0.28,1.36,0.58,1.03
AS,2020-06-18 02:30:00+00:00,0.5700000000000001,0.05,1.05,0.3,0.74
AS,2020-06-19 02:30:00+00:00,0.74,0.14,1.24,0.43,0.9
AS,2020-06-20 02:30:00+00:00,0.96,0.36,1.5,0.7000000000000001,1.17
AS,2020-06-21 02:30:00+00:00,1.24,0.66,1.78,0.98,1.44
AS,2020-06-22 02:30:00+00:00,1.55,0.97,2.05,1.26,1.71
AS,2020-06-23 02:30:00+00:00,1.54,0.98,2.02,1.27,1.7
AS,2020-06-24 02:30:00+00:00,1.45,0.92,1.93,1.18,1.6
AS,2020-06-25 02:30:00+00:00,1.25,0.72,1.72,1.02,1.43
AS,2020-06-26 02:30:00+00:00,0.99,0.44,1.45,0.72,1.1400000000000001
AS,2020-06-27 02:30:00+00:00,1.37,0.8300000000000001,1.83,1.1300000000000001,1.54
AS,2020-06-28 02:30:00+00:00,1.68,1.17,2.13,1.42,1.82
AS,2020-06-29 02:30:00+00:00,1.77,1.27,2.19,1.53,1.9100000000000001
AS,2020-06-30 02:30:00+00:00,1.8,1.32,2.2,1.58,1.94
AS,2020-07-01 02:30:00+00:00,1.68,1.24,2.08,1.45,1.8
AS,2020-07-02 02:30:00+00:00,1.5,1.07,1.8900000000000001,1.29,1.6300000000000001
AS,2020-07-03 02:30:00+00:00,1.35,0.92,1.73,1.12,1.46
AS,2020-07-04 02:30:00+00:00,1.27,0.86,1.6600000000000001,1.08,1.41
BR,2020-04-23 11:30:00+00:00,0.0,0.0,10.81,0.0,6.01
BR,2020-04-24 02:30:00+00:00,2.56,0.1,4.8,1.29,3.46
BR,2020-04-24 11:30:00+00:00,2.4,0.37,4.07,1.52,3.12
BR,2020-04-25 02:30:00+00:00,1.99,0.32,3.36,1.24,2.5500000000000003
BR,2020-04-25 11:30:00+00:00,1.67,0.26,2.9,1.01,2.16
BR,2020-04-26 02:30:00+00:00,1.29,0.07,2.37,0.64,1.68
BR,2020-04-26 11:30:00+00:00,1.3,0.12,2.36,0.71,1.71
BR,2020-04-27 02:30:00+00:00,1.21,0.06,2.21,0.65,1.61
BR,2020-04-27 11:30:00+00:00,1.47,0.24,2.48,0.92,1.8800000000000001
BR,2020-04-28 02:30:00+00:00,1.42,0.26,2.42,0.85,1.78
BR,2020-04-28 11:30:00+00:00,1.25,0.13,2.18,0.76,1.6500000000000001
BR,2020-04-29 02:30:00+00:00,0.97,0.0,1.86,0.43,1.28
BR,2020-04-29 11:30:00+00:00,0.78,0.0,1.74,0.35000000000000003,1.1500000000000001
BR,2020-04-30 02:30:00+00:00,0.5,0.0,1.54,0.12,0.8200000000000001
BR,2020-04-30 11:30:00+00:00,0.66,0.0,1.7,0.3,1.07
BR,2020-05-01 02:30:00+00:00,0.68,0.0,1.72,0.23,1.02
BR,2020-05-01 11:30:00+00:00,0.78,0.0,1.8,0.33,1.1500000000000001
BR,2020-05-02 02:30:00+00:00,0.71,0.0,1.75,0.25,1.05
BR,2020-05-02 11:30:00+00:00,0.64,0.0,1.7,0.2,0.98
BR,2020-05-03 02:30:00+00:00,0.59,0.0,1.67,0.17,0.93
BR,2020-05-03 11:30:00+00:00,0.56,0.0,1.6400000000000001,0.17,0.91
BR,2020-05-04 02:30:00+00:00,0.48,0.0,1.56,0.09,0.79
BR,2020-05-04 11:30:00+00:00,0.5700000000000001,0.0,1.67,0.18,0.93
BR,2020-05-05 02:30:00+00:00,0.49,0.0,1.58,0.17,0.87
BR,2020-05-05 11:30:00+00:00,0.47000000000000003,0.0,1.57,0.08,0.78
BR,2020-05-06 02:30:00+00:00,0.51,0.0,1.6300000000000001,0.14,0.86
BR,2020-05-07 02:30:00+00:00,0.59,0.0,1.74,0.18,0.96
BR,2020-05-08 02:30:00+00:00,1.44,0.22,2.6,0.8300000000000001,1.87
BR,2020-05-09 02:30:00+00:00,2.16,0.89,3.3200000000000003,1.6300000000000001,2.63
BR,2020-05-10 02:30:00+00:00,2.71,1.55,3.71,2.17,3.06
BR,2020-05-11 02:30:00+00:00,2.91,1.9100000000000001,3.79,2.49,3.2600000000000002
BR,2020-05-12 02:30:00+00:00,2.65,1.75,3.43,2.24,2.93
BR,2020-05-13 02:30:00+00:00,2.2,1.37,2.93,1.83,2.47
BR,2020-05-14 02:30:00+00:00,1.95,1.1400000000000001,2.64,1.56,2.18
BR,2020-05-15 02:30:00+00:00,1.6600000000000001,0.9,2.36,1.32,1.92
BR,2020-05-16 02:30:00+00:00,1.6400000000000001,0.88,2.32,1.31,1.9000000000000001
BR,2020-05-17 02:30:00+00:00,1.6300000000000001,0.89,2.3000000000000003,1.29,1.87
BR,2020-05-18 02:30:00+00:00,1.73,1.0,2.37,1.43,1.99
BR,2020-05-19 02:30:00+00:00,2.0300000000000002,1.33,2.64,1.7,2.24
BR,2020-05-20 02:30:00+00:00,2.13,1.47,2.7,1.81,2.32
BR,2020-05-21 02:30:00+00:00,2.0300000000000002,1.41,2.57,1.73,2.21
BR,2020-05-22 02:30:00+00:00,1.92,1.33,2.44,1.6300000000000001,2.09
BR,2020-05-23 02:30:00+00:00,1.57,0.99,2.07,1.28,1.73
BR,2020-05-24 02:30:00+00:00,1.35,0.79,1.86,1.1,1.54
BR,2020-05-25 02:30:00+00:00,0.99,0.41000000000000003,1.49,0.7000000000000001,1.1500000000000001
BR,2020-05-26 02:30:00+00:00,0.8200000000000001,0.23,1.32,0.58,1.03
BR,2020-05-27 02:30:00+00:00,0.7000000000000001,0.12,1.2,0.42,0.88
BR,2020-05-28 02:30:00+00:00,0.76,0.15,1.27,0.49,0.96
BR,2020-05-29 02:30:00+00:00,0.84,0.23,1.37,0.54,1.02
BR,2020-05-30 02:30:00+00:00,0.9,0.3,1.45,0.61,1.09
BR,2020-05-31 02:30:00+00:00,0.9500000000000001,0.33,1.49,0.67,1.1500000000000001
BR,2020-06-01 02:30:00+00:00,1.16,0.56,1.71,0.85,1.33
BR,2020-06-02 02:30:00+00:00,1.04,0.42,1.56,0.75,1.22
BR,2020-06-03 02:30:00+00:00,0.98,0.37,1.51,0.7000000000000001,1.17
BR,2020-06-04 02:30:00+00:00,0.97,0.36,1.5,0.7000000000000001,1.17
BR,2020-06-05 02:30:00+00:00,1.0,0.4,1.54,0.73,1.2
BR,2020-06-06 02:30:00+00:00,1.03,0.43,1.57,0.76,1.23
BR,2020-06-07 02:30:00+00:00,1.1,0.48,1.62,0.81,1.28
BR,2020-06-08 02:30:00+00:00,1.17,0.55,1.68,0.92,1.3800000000000001
BR,2020-06-09 02:30:00+00:00,1.35,0.77,1.87,1.05,1.51
BR,2020-06-10 02:30:00+00:00,1.28,0.7000000000000001,1.78,0.98,1.43
BR,2020-06-11 02:30:00+00:00,1.1,0.55,1.62,0.85,1.29
BR,2020-06-12 02:30:00+00:00,1.02,0.44,1.52,0.73,1.18
BR,2020-06-13 02:30:00+00:00,0.89,0.31,1.3900000000000001,0.61,1.06
BR,2020-06-14 02:30:00+00:00,0.66,0.08,1.1300000000000001,0.37,0.8200000000000001
BR,2020-06-15 02:30:00+00:00,0.58,0.07,1.09,0.3,0.75
BR,2020-06-16 02:30:00+00:00,0.49,0.0,0.97,0.2,0.64
BR,2020-06-17 02:30:00+00:00,0.56,0.02,1.06,0.27,0.73
BR,2020-06-18 02:30:00+00:00,0.8200000000000001,0.2,1.37,0.54,1.03
BR,2020-06-19 02:30:00+00:00,0.9500000000000001,0.31,1.5,0.62,1.12
BR,2020-06-20 02:30:00+00:00,1.19,0.5700000000000001,1.75,0.88,1.37
BR,2020-06-21 02:30:00+00:00,1.48,0.88,2.02,1.2,1.67
BR,2020-06-22 02:30:00+00:00,1.32,0.73,1.84,1.03,1.49
BR,2020-06-23 02:30:00+00:00,1.32,0.75,1.84,1.05,1.5
BR,2020-06-24 02:30:00+00:00,1.2,0.63,1.71,0.91,1.36
BR,2020-06-25 02:30:00+00:00,1.05,0.48,1.56,0.76,1.21
BR,2020-06-26 02:30:00+00:00,1.25,0.67,1.75,0.96,1.41
BR,2020-06-27 02:30:00+00:00,1.44,0.88,1.93,1.2,1.6300000000000001
BR,2020-06-28 02:30:00+00:00,1.61,1.09,2.1,1.34,1.76
BR,2020-06-29 02:30:00+00:00,1.7,1.21,2.18,1.47,1.87
BR,2020-06-30 02:30:00+00:00,1.45,0.93,1.8800000000000001,1.21,1.6
BR,2020-07-01 02:30:00+00:00,1.35,0.84,1.78,1.1,1.49
BR,2020-07-02 02:30:00+00:00,1.2,0.7000000000000001,1.6300000000000001,0.99,1.37
BR,2020-07-03 02:30:00+00:00,1.11,0.62,1.55,0.91,1.29
BR,2020-07-04 02:30:00+00:00,1.1,0.6,1.53,0.89,1.27
CH,2020-05-25 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
CH,2020-05-26 02:30:00+00:00,1.67,0.0,4.34,0.43,2.48
CH,2020-05-27 02:30:00+00:00,1.62,0.0,3.48,0.7000000000000001,2.33
CH,2020-05-28 02:30:00+00:00,1.03,0.0,2.77,0.3,1.59
CH,2020-05-29 02:30:00+00:00,0.64,0.0,2.2800000000000002,0.19,1.22
CH,2020-05-30 02:30:00+00:00,0.46,0.0,1.9000000000000001,0.06,0.88
CH,2020-05-31 02:30:00+00:00,0.41000000000000003,0.0,1.73,0.05,0.78
CH,2020-06-01 02:30:00+00:00,0.42,0.0,1.69,0.06,0.77
CH,2020-06-02 02:30:00+00:00,0.41000000000000003,0.0,1.6600000000000001,0.03,0.73
CH,2020-06-03 02:30:00+00:00,0.45,0.0,1.72,0.06,0.79
CH,2020-06-04 02:30:00+00:00,0.47000000000000003,0.0,1.78,0.07,0.8300000000000001
CH,2020-06-05 02:30:00+00:00,0.54,0.0,1.93,0.17,1.0
CH,2020-06-06 02:30:00+00:00,0.55,0.0,1.97,0.1,0.96
CH,2020-06-07 02:30:00+00:00,0.56,0.0,2.0,0.17,1.04
CH,2020-06-08 02:30:00+00:00,0.64,0.0,2.14,0.17,1.12
CH,2020-06-09 02:30:00+00:00,0.65,0.0,2.15,0.26,1.21
CH,2020-06-10 02:30:00+00:00,0.65,0.0,2.15,0.19,1.1500000000000001
CH,2020-06-11 02:30:00+00:00,0.76,0.0,2.27,0.22,1.25
CH,2020-06-12 02:30:00+00:00,0.75,0.0,2.2600000000000002,0.25,1.27
CH,2020-06-13 02:30:00+00:00,0.74,0.0,2.24,0.21,1.23
CH,2020-06-14 02:30:00+00:00,0.88,0.0,2.34,0.3,1.37
CH,2020-06-15 02:30:00+00:00,0.87,0.0,2.3000000000000003,0.35000000000000003,1.4000000000000001
CH,2020-06-16 02:30:00+00:00,0.84,0.0,2.27,0.3,1.34
CH,2020-06-17 02:30:00+00:00,0.8200000000000001,0.0,2.25,0.28,1.31
CH,2020-06-18 02:30:00+00:00,0.96,0.0,2.33,0.37,1.44
CH,2020-06-19 02:30:00+00:00,1.09,0.0,2.39,0.42,1.52
CH,2020-06-20 02:30:00+00:00,1.2,0.03,2.45,0.52,1.6300000000000001
CH,2020-06-21 02:30:00+00:00,1.1400000000000001,0.0,2.35,0.48,1.56
CH,2020-06-22 02:30:00+00:00,0.9500000000000001,0.0,2.2,0.33,1.35
CH,2020-06-23 02:30:00+00:00,0.77,0.0,2.08,0.25,1.21
CH,2020-06-24 02:30:00+00:00,0.56,0.0,1.9100000000000001,0.13,0.99
CH,2020-06-25 02:30:00+00:00,0.51,0.0,1.85,0.1,0.92
